stage#date#course#distance#winner#race leader
1#17 may#messina to catania#km (mi)#michele mara ( ita )#michele mara ( ita )
2#18 may#catania to palermo#km (mi)#leonida frascarelli ( ita )#antonio negrini ( ita )
3#20 may#palermo to messina#km (mi)#luigi marchisio ( ita )#luigi marchisio ( ita )
4#22 may#reggio calabria to catanzaro#km (mi)#luigi marchisio ( ita )#luigi marchisio ( ita )
5#23 may#catanzaro to cosenza#km (mi)#domenico piemontesi ( ita )#luigi marchisio ( ita )
6#25 may#cosenza to salerno#km (mi)#allegro grandi ( ita )#luigi marchisio ( ita )
7#27 may#salerno to naples#km (mi)#raffaele di paco ( ita )#luigi marchisio ( ita )
8#28 may#naples to rome#km (mi)#learco guerra ( ita )#luigi marchisio ( ita )
9#30 may#rome to teramo#km (mi)#michele mara ( ita )#luigi marchisio ( ita )
10#31 may#teramo to ancona#km (mi)#michele mara ( ita )#luigi marchisio ( ita )
11#2 june#ancona to forlì#km (mi)#learco guerra ( ita )#luigi marchisio ( ita )
12#3 june#forlì to rovigo#km (mi)#michele mara ( ita )#luigi marchisio ( ita )
13#5 june#rovigo to asiago#km (mi)#antonio pesenti ( ita )#luigi marchisio ( ita )
14#6 june#asiago to brescia#km (mi)#leonida frascarelli ( ita )#luigi marchisio ( ita )
15#8 june#brescia to milan#km (mi)#michele mara ( ita )#luigi marchisio ( ita )
total#total#km (mi)#km (mi)#km (mi)#km (mi)
