week#date#time (cst)#opponent#result#game site#record#nfl recap
1#september 7 , 2008#3:15 p.m#cleveland browns#w , 28 - 10#cleveland browns stadium#1 - 0#recap
2#september 15 , 2008#7:15 p.m#philadelphia eagles#w , 41 - 37#texas stadium#2 - 0#recap
3#september 21 , 2008#7:15 p.m#green bay packers#w , 27 - 16#lambeau field#3 - 0#recap
4#september 28 , 2008#3:15 p.m#washington redskins#l , 26 - 24#texas stadium#3 - 1#recap
5#october 5 , 2008#3:15 p.m#cincinnati bengals#w , 31 - 22#texas stadium#4 - 1#recap
6#october 12 , 2008#3:15 p.m#arizona cardinals#l , 30 - 24 ot#university of phoenix stadium#4 - 2#recap
7#october 19 , 2008#12:00 p.m#st. louis rams#l , 14 - 34#edward jones dome#4 - 3#recap
8#october 26 , 2008#12:00 p.m#tampa bay buccaneers#w , 13 - 9#texas stadium#5 - 3#recap
9#november 2 , 2008#3:15 p.m#new york giants#l , 14 - 35#giants stadium#5 - 4#recap
10#bye week#bye week#bye week#bye week#bye week#bye week#bye week
11#november 16 , 2008#7:15 p.m#washington redskins#w , 14 - 10#fedexfield#6 - 4#recap
12#november 23 , 2008#12:00 p.m#san francisco 49ers#w , 35 - 22#texas stadium#7 - 4#recap
13#november 27 , 2008#3:15 p.m#seattle seahawks#w , 34 - 9#texas stadium#8 - 4#recap
14#december 7 , 2008#3:15 p.m#pittsburgh steelers#l , 13 - 20#heinz field#8 - 5#recap
15#december 14 , 2008#7:15 p.m#new york giants#w , 20 - 8#texas stadium#9 - 5#recap
16#december 20 , 2008#7:15 p.m#baltimore ravens#l , 33 - 24#texas stadium#9 - 6#recap
17#december 28 , 2008#3:15 p.m#philadelphia eagles#l , 44 - 6#lincoln financial field#9 - 7#recap
