stage#date#course#distance#winner#race leader
1#14 may#milan to vicenza#km (mi)#learco guerra ( ita )#learco guerra ( ita )
2#15 may#vicenza to udine#km (mi)#hermann buse ( ger )#hermann buse ( ger )
3#17 may#udine to ferrara#km (mi)#fabio battesini ( ita )#hermann buse ( ger )
4#18 may#ferrara to rimini#km (mi)#learco guerra ( ita )#hermann buse ( ger )
5#20 may#rimini to teramo#km (mi)#raffaele di paco ( ita )#hermann buse ( ger )
6#22 may#teramo to lanciano#km (mi)#learco guerra ( ita )#hermann buse ( ger )
7#24 may#lanciano to foggia#km (mi)#antonio pesenti ( ita )#antonio pesenti ( ita )
8#26 may#foggia to naples#km (mi)#learco guerra ( ita )#antonio pesenti ( ita )
9#28 may#naples to rome#km (mi)#learco guerra ( ita )#antonio pesenti ( ita )
10#30 may#rome to florence#km (mi)#ettore meini ( ita )#antonio pesenti ( ita )
11#1 june#florence to genoa#km (mi)#remo bertoni ( ita )#antonio pesenti ( ita )
12#3 june#genoa to turin#km (mi)#ettore meini ( ita )#antonio pesenti ( ita )
13#5 june#turin to milan#km (mi)#learco guerra ( ita )#antonio pesenti ( ita )
total#total#km (mi)#km (mi)#km (mi)#km (mi)
